Sensor,Time,Date,Flow,Occupancy,Vehicles Entered,Speed,Harmonic Mean Speed,Length,Vehicles Contributed,Label
End Points,24780.0,2025-01-04,40.0,1.4666666666666668,0.6666666666666666,6.123333333333334,6.123333333333334,6.033333333333334,0.6666666666666666,0
OStart Points,24780.0,2025-01-04,30.0,0.135,0.5,6.33,6.33,0.6000000000000001,0.5,0
Start Points,24840.0,2025-01-04,40.0,1.1666666666666667,0.6666666666666666,4.036666666666666,4.036666666666666,3.6999999999999997,0.6666666666666666,0
Mid Points,24840.0,2025-01-04,80.0,1.2133333333333334,1.3333333333333333,3.393333333333333,3.3533333333333335,1.5233333333333334,1.3333333333333333,0
End Points,24840.0,2025-01-04,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0
OStart Points,24840.0,2025-01-04,120.0,3.47,2.0,2.66,2.62,2.785,2.0,0
Start Points,24900.0,2025-01-04,20.0,0.79,0.3333333333333333,2.143333333333333,2.143333333333333,3.3333333333333335,0.3333333333333333,0
Mid Points,24900.0,2025-01-04,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0
End Points,24900.0,2025-01-04,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0
OStart Points,24900.0,2025-01-04,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0
Start Points,24960.0,2025-01-04,20.0,1.3533333333333335,0.6666666666666666,1.4166666666666667,1.4166666666666667,3.3333333333333335,0.3333333333333333,0
Mid Points,24960.0,2025-01-04,40.0,0.9666666666666667,0.6666666666666666,8.866666666666667,8.866666666666667,7.666666666666667,0.6666666666666666,0
End Points,24960.0,2025-01-04,40.0,1.7100000000000002,0.6666666666666666,6.083333333333333,6.083333333333333,7.666666666666667,0.6666666666666666,0
OStart Points,24960.0,2025-01-04,30.0,1.425,0.5,3.01,3.01,5.5,0.5,0
Start Points,25020.0,2025-01-04,40.0,1.5833333333333333,1.0,6.326666666666667,6.326666666666667,5.333333333333333,0.6666666666666666,0
Mid Points,25020.0,2025-01-04,40.0,0.6933333333333334,0.6666666666666666,8.729999999999999,8.729999999999999,5.333333333333333,0.6666666666666666,0
End Points,25020.0,2025-01-04,60.0,1.3966666666666665,1.0,6.656666666666666,6.656666666666666,3.6999999999999997,1.0,0
OStart Points,25020.0,2025-01-04,30.0,1.53,0.5,2.77,2.77,5.5,0.5,0
Start Points,25080.0,2025-01-04,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0
Mid Points,25080.0,2025-01-04,20.0,0.24333333333333332,0.3333333333333333,3.1133333333333333,3.1133333333333333,1.0,0.3333333333333333,0
End Points,25080.0,2025-01-04,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0
OStart Points,25080.0,2025-01-04,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0
Start Points,25140.0,2025-01-04,40.0,0.8300000000000001,0.6666666666666666,7.413333333333334,7.413333333333334,4.3999999999999995,0.6666666666666666,0
Mid Points,25140.0,2025-01-04,40.0,0.5733333333333334,0.6666666666666666,9.17,9.17,4.3999999999999995,0.6666666666666666,0
End Points,25140.0,2025-01-04,60.0,2.3033333333333332,1.0,6.923333333333333,6.859999999999999,4.3999999999999995,1.0,0
OStart Points,25140.0,2025-01-04,90.0,2.54,1.5,3.9050000000000002,3.45,3.5149999999999997,1.5,0
Start Points,25200.0,2025-01-04,60.0,2.9933333333333336,1.6666666666666667,5.046666666666667,5.04,5.333333333333333,1.0,0
Mid Points,25200.0,2025-01-04,60.0,1.1933333333333334,1.0,3.776666666666667,3.77,2.5566666666666666,1.0,0
End Points,25200.0,2025-01-04,40.0,1.9166666666666667,0.6666666666666666,1.6533333333333333,1.6533333333333333,3.3333333333333335,0.6666666666666666,0
OStart Points,25200.0,2025-01-04,30.0,1.68,1.0,2.885,2.885,5.5,0.5,0
Start Points,25260.0,2025-01-04,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0
Mid Points,25260.0,2025-01-04,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0
End Points,25260.0,2025-01-04,20.0,0.8333333333333334,0.3333333333333333,2.0066666666666664,2.0066666666666664,3.3333333333333335,0.3333333333333333,0
OStart Points,25260.0,2025-01-04,60.0,1.84,0.5,2.98,2.98,3.75,1.0,0
Start Points,25320.0,2025-01-04,20.0,1.3466666666666667,0.6666666666666666,1.5366666666666668,1.5366666666666668,3.3333333333333335,0.3333333333333333,0
Mid Points,25320.0,2025-01-04,20.0,0.49666666666666665,0.3333333333333333,3.81,3.81,3.3333333333333335,0.3333333333333333,0
End Points,25320.0,2025-01-04,20.0,0.49333333333333335,0.3333333333333333,2.0,2.0,1.7,0.3333333333333333,0
OStart Points,25320.0,2025-01-04,30.0,1.45,0.5,2.95,2.95,5.5,0.5,0
Start Points,25380.0,2025-01-04,100.0,4.670000000000001,2.6666666666666665,5.16,5.1499999999999995,5.333333333333333,1.6666666666666667,0
Mid Points,25380.0,2025-01-04,120.0,1.9333333333333336,2.0,7.32,7.293333333333334,3.9333333333333336,2.0,0
End Points,25380.0,2025-01-04,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0
OStart Points,25380.0,2025-01-04,60.0,2.17,1.0,2.645,2.595,3.75,1.0,0
Start Points,25440.0,2025-01-04,40.0,2.733333333333333,1.3333333333333333,1.45,1.4400000000000002,3.3333333333333335,0.6666666666666666,0
Mid Points,25440.0,2025-01-04,80.0,1.88,1.3333333333333333,3.5366666666666666,3.453333333333333,2.9266666666666663,1.3333333333333333,0
End Points,25440.0,2025-01-04,40.0,1.0166666666666666,0.6666666666666666,4.93,4.93,3.6999999999999997,0.6666666666666666,0
OStart Points,25440.0,2025-01-04,150.0,5.635,2.5,2.875,2.86,4.1,2.5,0
Start Points,25500.0,2025-01-04,20.0,0.37666666666666665,0.3333333333333333,2.813333333333333,2.813333333333333,1.7,0.3333333333333333,0
Mid Points,25500.0,2025-01-04,60.0,1.3,1.0,3.3200000000000003,3.1999999999999997,2.2433333333333336,1.0,0
End Points,25500.0,2025-01-04,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0
OStart Points,25500.0,2025-01-04,150.0,5.83,2.5,3.245,2.795,3.8200000000000003,2.5,0
Start Points,25560.0,2025-01-04,40.0,2.1933333333333334,1.0,4.54,4.54,7.666666666666667,0.6666666666666666,0
Mid Points,25560.0,2025-01-04,40.0,0.7433333333333333,0.6666666666666666,7.846666666666667,7.846666666666667,5.333333333333333,0.6666666666666666,0
End Points,25560.0,2025-01-04,20.0,0.49,0.3333333333333333,3.8800000000000003,3.8800000000000003,3.3333333333333335,0.3333333333333333,0
OStart Points,25560.0,2025-01-04,60.0,1.665,1.0,2.54,2.42,2.525,1.0,0
Start Points,25620.0,2025-01-04,20.0,0.45999999999999996,0.3333333333333333,2.1833333333333336,2.1833333333333336,1.7,0.3333333333333333,0
Mid Points,25620.0,2025-01-04,40.0,0.7666666666666666,0.6666666666666666,3.973333333333333,3.97,2.516666666666667,0.6666666666666666,0
End Points,25620.0,2025-01-04,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0
OStart Points,25620.0,2025-01-04,30.0,1.355,0.5,3.19,3.19,5.5,0.5,0
Start Points,25680.0,2025-01-04,80.0,2.97,2.0,5.266666666666667,5.14,4.516666666666667,1.3333333333333333,0
Mid Points,25680.0,2025-01-04,40.0,0.5066666666666667,1.0,3.7433333333333336,3.7433333333333336,1.3499999999999999,0.6666666666666666,0
End Points,25680.0,2025-01-04,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0
OStart Points,25680.0,2025-01-04,90.0,2.355,1.5,2.9,2.9,2.7,1.5,0
Start Points,25740.0,2025-01-04,60.0,2.9,1.6666666666666667,5.993333333333333,5.986666666666667,5.333333333333333,1.0,0
Mid Points,25740.0,2025-01-04,80.0,1.38,1.0,3.89,3.89,2.1666666666666665,1.3333333333333333,0
End Points,25740.0,2025-01-04,20.0,0.96,0.3333333333333333,1.6466666666666667,1.6466666666666667,3.3333333333333335,0.3333333333333333,0
OStart Points,25740.0,2025-01-04,90.0,4.305,1.5,2.34,2.29,4.335,1.5,0
Start Points,25800.0,2025-01-04,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0
Mid Points,25800.0,2025-01-04,80.0,2.1,1.3333333333333333,2.966666666666667,2.8866666666666667,2.75,1.3333333333333333,0
End Points,25800.0,2025-01-04,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0
OStart Points,25800.0,2025-01-04,150.0,5.74,2.5,2.855,2.825,4.1,2.5,0
Start Points,25860.0,2025-01-04,20.0,1.0733333333333333,0.6666666666666666,1.4333333333333333,1.4333333333333333,1.7,0.3333333333333333,0
Mid Points,25860.0,2025-01-04,20.0,0.22999999999999998,0.3333333333333333,3.3699999999999997,3.3699999999999997,1.0,0.3333333333333333,0
End Points,25860.0,2025-01-04,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0
OStart Points,25860.0,2025-01-04,30.0,0.76,0.5,2.235,2.235,2.0,0.5,0
Start Points,25920.0,2025-01-04,60.0,1.7566666666666666,1.0,6.653333333333333,6.646666666666667,5.333333333333333,1.0,0
Mid Points,25920.0,2025-01-04,60.0,1.26,1.0,8.826666666666666,8.826666666666666,6.033333333333334,1.0,0
End Points,25920.0,2025-01-04,80.0,2.143333333333333,1.3333333333333333,6.9433333333333325,6.94,6.5,1.3333333333333333,0
OStart Points,25920.0,2025-01-04,30.0,0.855,0.5,2.955,2.955,3.05,0.5,0
Start Points,25980.0,2025-01-04,0.0,0.9233333333333333,0.6666666666666666,-1.0,-1.0,-1.0,0.0,0
Mid Points,25980.0,2025-01-04,20.0,0.22,0.3333333333333333,3.5500000000000003,3.5500000000000003,1.0,0.3333333333333333,0
End Points,25980.0,2025-01-04,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0
OStart Points,25980.0,2025-01-04,30.0,0.53,0.5,3.44,3.44,2.0,0.5,0
Start Points,26040.0,2025-01-04,40.0,1.1266666666666667,0.3333333333333333,5.083333333333333,5.083333333333333,7.666666666666667,0.6666666666666666,0
Mid Points,26040.0,2025-01-04,40.0,0.9900000000000001,0.6666666666666666,3.8200000000000003,3.8200000000000003,3.3333333333333335,0.6666666666666666,0
End Points,26040.0,2025-01-04,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0
OStart Points,26040.0,2025-01-04,30.0,2.475,1.0,2.895,2.895,5.5,0.5,0
Start Points,26100.0,2025-01-04,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0
Mid Points,26100.0,2025-01-04,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0
End Points,26100.0,2025-01-04,20.0,0.59,0.3333333333333333,1.5566666666666666,1.5566666666666666,1.7,0.3333333333333333,0
OStart Points,26100.0,2025-01-04,60.0,0.7150000000000001,0.5,9.805,9.805,8.5,1.0,0
Start Points,26160.0,2025-01-04,40.0,1.1133333333333333,0.6666666666666666,2.5533333333333332,2.546666666666667,2.516666666666667,0.6666666666666666,0
Mid Points,26160.0,2025-01-04,60.0,0.9133333333333334,1.0,3.533333333333333,3.516666666666667,1.7,1.0,0
End Points,26160.0,2025-01-04,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0
OStart Points,26160.0,2025-01-04,60.0,2.545,1.5,2.635,2.605,4.275,1.0,0
Start Points,26220.0,2025-01-04,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0
Mid Points,26220.0,2025-01-04,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0
End Points,26220.0,2025-01-04,20.0,0.5933333333333334,0.3333333333333333,1.5466666666666666,1.5466666666666666,1.7,0.3333333333333333,0
OStart Points,26220.0,2025-01-04,30.0,0.14,0.0,4.53,4.53,0.6000000000000001,0.5,0
Start Points,26280.0,2025-01-04,60.0,3.77,2.0,1.2833333333333332,1.25,2.7899999999999996,1.0,0
Mid Points,26280.0,2025-01-04,40.0,0.7933333333333333,0.6666666666666666,3.78,3.776666666666667,2.516666666666667,0.6666666666666666,0
End Points,26280.0,2025-01-04,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0
OStart Points,26280.0,2025-01-04,60.0,2.45,1.0,2.77,2.77,4.275,1.0,0
Start Points,26340.0,2025-01-04,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0
Mid Points,26340.0,2025-01-04,40.0,0.7366666666666667,0.6666666666666666,3.5066666666666664,3.486666666666667,2.1666666666666665,0.6666666666666666,0
End Points,26340.0,2025-01-04,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0
OStart Points,26340.0,2025-01-04,60.0,2.13,1.0,2.755,2.745,3.75,1.0,0
Start Points,26400.0,2025-01-04,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0
Mid Points,26400.0,2025-01-04,20.0,0.3666666666666667,0.3333333333333333,2.9299999999999997,2.9299999999999997,1.7,0.3333333333333333,0
End Points,26400.0,2025-01-04,20.0,0.45,0.6666666666666666,1.8,1.8,1.0,0.3333333333333333,0
OStart Points,26400.0,2025-01-04,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0
Start Points,26460.0,2025-01-04,40.0,0.8933333333333334,0.6666666666666666,6.91,6.91,4.3999999999999995,0.6666666666666666,0
Mid Points,26460.0,2025-01-04,20.0,0.09999999999999999,0.3333333333333333,3.4,3.4,0.06666666666666672,0.3333333333333333,0
End Points,26460.0,2025-01-04,20.0,0.27,0.0,2.0233333333333334,2.0233333333333334,1.0,0.3333333333333333,0
OStart Points,26460.0,2025-01-04,60.0,1.275,1.0,2.475,2.47,1.8250000000000002,1.0,0
Start Points,26520.0,2025-01-04,20.0,0.22333333333333336,0.3333333333333333,3.4499999999999997,3.4499999999999997,1.0,0.3333333333333333,0
Mid Points,26520.0,2025-01-04,40.0,0.7000000000000001,0.6666666666666666,8.549999999999999,8.549999999999999,5.333333333333333,0.6666666666666666,0
End Points,26520.0,2025-01-04,40.0,0.8933333333333332,0.6666666666666666,6.489999999999999,6.489999999999999,5.333333333333333,0.6666666666666666,0
OStart Points,26520.0,2025-01-04,30.0,0.76,0.5,2.24,2.24,2.0,0.5,0
Start Points,26580.0,2025-01-04,20.0,0.2733333333333333,0.3333333333333333,2.736666666666667,2.736666666666667,1.0,0.3333333333333333,0
Mid Points,26580.0,2025-01-04,20.0,0.19999999999999998,0.3333333333333333,3.966666666666667,3.966666666666667,1.0,0.3333333333333333,0
End Points,26580.0,2025-01-04,20.0,0.5033333333333333,0.3333333333333333,1.9433333333333334,1.9433333333333334,1.7,0.3333333333333333,0
OStart Points,26580.0,2025-01-04,30.0,0.57,0.5,3.155,3.155,2.0,0.5,0
Start Points,26640.0,2025-01-04,20.0,1.3733333333333333,0.6666666666666666,1.5133333333333334,1.5133333333333334,3.3333333333333335,0.3333333333333333,0
Mid Points,26640.0,2025-01-04,20.0,0.49,0.3333333333333333,3.8666666666666667,3.8666666666666667,3.3333333333333335,0.3333333333333333,0
End Points,26640.0,2025-01-04,40.0,1.45,0.6666666666666666,1.8166666666666667,1.8066666666666666,2.516666666666667,0.6666666666666666,0
OStart Points,26640.0,2025-01-04,60.0,1.85,1.0,8.715,8.715,8.5,1.0,0
Start Points,26700.0,2025-01-04,40.0,2.7600000000000002,1.3333333333333333,1.3466666666666667,1.3466666666666667,3.3333333333333335,0.6666666666666666,0
Mid Points,26700.0,2025-01-04,40.0,0.98,0.6666666666666666,3.8699999999999997,3.8699999999999997,3.3333333333333335,0.6666666666666666,0
End Points,26700.0,2025-01-04,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0
OStart Points,26700.0,2025-01-04,30.0,1.505,0.5,2.825,2.825,5.5,0.5,0
Start Points,26760.0,2025-01-04,20.0,0.21333333333333335,0.3333333333333333,3.6933333333333334,3.6933333333333334,1.0,0.3333333333333333,0
Mid Points,26760.0,2025-01-04,20.0,0.19666666666666666,0.3333333333333333,4.0633333333333335,4.0633333333333335,1.0,0.3333333333333333,0
End Points,26760.0,2025-01-04,20.0,0.8966666666666666,0.3333333333333333,1.8166666666666667,1.8166666666666667,3.3333333333333335,0.3333333333333333,0
OStart Points,26760.0,2025-01-04,30.0,1.485,0.5,2.87,2.87,5.5,0.5,0
Start Points,26820.0,2025-01-04,20.0,0.25333333333333335,0.3333333333333333,2.99,2.99,1.0,0.3333333333333333,0
Mid Points,26820.0,2025-01-04,100.0,1.5599999999999998,1.6666666666666667,13.143333333333333,13.049999999999999,6.866666666666667,1.6666666666666667,0
End Points,26820.0,2025-01-04,20.0,0.20666666666666667,0.3333333333333333,3.8433333333333333,3.8433333333333333,1.0,0.3333333333333333,0
OStart Points,26820.0,2025-01-04,90.0,1.975,1.5,3.3,3.19,2.235,1.5,0
Start Points,26880.0,2025-01-04,40.0,1.846666666666667,1.3333333333333333,0.85,0.7733333333333334,1.3499999999999999,0.6666666666666666,0
Mid Points,26880.0,2025-01-04,40.0,0.5066666666666667,0.6666666666666666,3.776666666666667,3.7733333333333334,1.3499999999999999,0.6666666666666666,0
End Points,26880.0,2025-01-04,20.0,0.48333333333333334,0.3333333333333333,3.9299999999999997,3.9299999999999997,3.3333333333333335,0.3333333333333333,0
OStart Points,26880.0,2025-01-04,90.0,1.945,1.5,3.205,3.195,2.35,1.5,0
Start Points,26940.0,2025-01-04,40.0,1.5833333333333333,1.0,5.4433333333333325,5.4433333333333325,5.333333333333333,0.6666666666666666,0
Mid Points,26940.0,2025-01-04,40.0,0.68,0.6666666666666666,4.036666666666666,4.033333333333333,2.1666666666666665,0.6666666666666666,0
End Points,26940.0,2025-01-04,20.0,0.4366666666666667,0.3333333333333333,1.4566666666666668,1.4566666666666668,1.0,0.3333333333333333,0
OStart Points,26940.0,2025-01-04,60.0,2.45,1.0,2.31,2.29,3.75,1.0,0
Start Points,27000.0,2025-01-04,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0
Mid Points,27000.0,2025-01-04,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0
End Points,27000.0,2025-01-04,20.0,0.58,0.3333333333333333,1.5966666666666667,1.5966666666666667,1.7,0.3333333333333333,0
OStart Points,27000.0,2025-01-04,30.0,0.655,0.5,2.69,2.69,2.0,0.5,0
Start Points,27060.0,2025-01-04,60.0,2.6799999999999997,1.6666666666666667,5.286666666666667,5.286666666666667,4.516666666666667,1.0,0
Mid Points,27060.0,2025-01-04,60.0,0.9700000000000001,1.0,3.99,3.983333333333333,2.01,1.0,0
End Points,27060.0,2025-01-04,40.0,1.2333333333333334,0.6666666666666666,1.97,1.9566666666666668,2.1666666666666665,0.6666666666666666,0
OStart Points,27060.0,2025-01-04,30.0,0.58,0.5,3.105,3.105,2.0,0.5,0
Start Points,27120.0,2025-01-04,20.0,0.3066666666666667,0.3333333333333333,2.356666666666667,2.356666666666667,1.0,0.3333333333333333,0
Mid Points,27120.0,2025-01-04,40.0,0.5866666666666667,0.6666666666666666,3.1966666666666668,3.186666666666667,1.3499999999999999,0.6666666666666666,0
End Points,27120.0,2025-01-04,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0
OStart Points,27120.0,2025-01-04,120.0,4.055,2.0,2.665,2.625,3.4,2.0,0
Start Points,27180.0,2025-01-04,60.0,2.903333333333333,2.0,1.08,0.96,1.4666666666666668,1.0,0
Mid Points,27180.0,2025-01-04,40.0,0.6866666666666666,0.6666666666666666,3.2866666666666666,3.16,1.7,0.6666666666666666,0
End Points,27180.0,2025-01-04,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0
OStart Points,27180.0,2025-01-04,30.0,0.895,0.5,2.805,2.805,3.05,0.5,0
Start Points,27240.0,2025-01-04,60.0,2.5166666666666666,1.3333333333333333,8.36,8.36,10.366666666666667,1.0,0
Mid Points,27240.0,2025-01-04,60.0,0.9966666666666667,1.0,3.796666666666667,3.7933333333333334,2.01,1.0,0
End Points,27240.0,2025-01-04,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0
OStart Points,27240.0,2025-01-04,150.0,4.45,2.5,2.91,2.9,3.12,2.5,0
Start Points,27300.0,2025-01-04,40.0,1.28,1.0,5.056666666666667,5.056666666666667,3.6999999999999997,0.6666666666666666,0
Mid Points,27300.0,2025-01-04,60.0,1.0733333333333333,1.0,8.700000000000001,8.700000000000001,6.033333333333334,1.0,0
End Points,27300.0,2025-01-04,20.0,0.48666666666666664,0.3333333333333333,3.89,3.89,3.3333333333333335,0.3333333333333333,0
OStart Points,27300.0,2025-01-04,60.0,1.77,1.0,2.85,2.845,3.05,1.0,0
Start Points,27360.0,2025-01-04,20.0,0.31,0.3333333333333333,2.3333333333333335,2.3333333333333335,1.0,0.3333333333333333,0
Mid Points,27360.0,2025-01-04,60.0,0.6466666666666666,1.0,3.6366666666666667,3.6166666666666667,1.0,1.0,0
End Points,27360.0,2025-01-04,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0
OStart Points,27360.0,2025-01-04,90.0,2.1149999999999998,1.5,9.91,9.83,8.5,1.5,0
Start Points,27420.0,2025-01-04,40.0,2.4,1.3333333333333333,1.3566666666666667,1.3533333333333333,2.516666666666667,0.6666666666666666,0
Mid Points,27420.0,2025-01-04,40.0,0.75,0.6666666666666666,4.09,4.083333333333333,2.516666666666667,0.6666666666666666,0
End Points,27420.0,2025-01-04,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0
OStart Points,27420.0,2025-01-04,60.0,1.555,1.0,2.72,2.67,2.525,1.0,0
Start Points,27480.0,2025-01-04,20.0,1.3699999999999999,0.6666666666666666,1.1666666666666667,1.1666666666666667,3.3333333333333335,0.3333333333333333,0
Mid Points,27480.0,2025-01-04,20.0,0.49,0.3333333333333333,3.8699999999999997,3.8699999999999997,3.3333333333333335,0.3333333333333333,0
End Points,27480.0,2025-01-04,40.0,0.7799999999999999,0.6666666666666666,1.7133333333333332,1.7033333333333334,1.0,0.6666666666666666,0
OStart Points,27480.0,2025-01-04,60.0,3.49,1.0,2.41,2.365,5.5,1.0,0
Start Points,27540.0,2025-01-04,20.0,1.3566666666666667,0.6666666666666666,2.0833333333333335,2.0833333333333335,3.3333333333333335,0.3333333333333333,0
Mid Points,27540.0,2025-01-04,20.0,0.49,0.3333333333333333,3.873333333333333,3.873333333333333,3.3333333333333335,0.3333333333333333,0
End Points,27540.0,2025-01-04,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0
OStart Points,27540.0,2025-01-04,30.0,1.37,0.5,3.145,3.145,5.5,0.5,0
Start Points,27600.0,2025-01-04,20.0,0.21333333333333335,0.3333333333333333,3.6633333333333336,3.6633333333333336,1.0,0.3333333333333333,0
Mid Points,27600.0,2025-01-04,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0
End Points,27600.0,2025-01-04,20.0,0.9466666666666667,0.3333333333333333,1.6766666666666667,1.6766666666666667,3.3333333333333335,0.3333333333333333,0
OStart Points,27600.0,2025-01-04,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0
Start Points,27660.0,2025-01-04,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0
Mid Points,27660.0,2025-01-04,60.0,0.8733333333333334,1.0,3.4600000000000004,3.4433333333333334,1.4666666666666668,1.0,0
End Points,27660.0,2025-01-04,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0
OStart Points,27660.0,2025-01-04,60.0,1.495,1.0,2.875,2.875,2.525,1.0,0
Start Points,27720.0,2025-01-04,40.0,2.766666666666667,1.3333333333333333,1.38,1.38,3.3333333333333335,0.6666666666666666,0
Mid Points,27720.0,2025-01-04,40.0,0.84,0.6666666666666666,3.483333333333333,3.4433333333333334,2.516666666666667,0.6666666666666666,0
End Points,27720.0,2025-01-04,40.0,0.93,0.6666666666666666,1.8466666666666667,1.8,1.3499999999999999,0.6666666666666666,0
OStart Points,27720.0,2025-01-04,90.0,2.1,1.5,9.09,9.09,6.05,1.5,0
Start Points,27780.0,2025-01-04,80.0,3.996666666666666,2.3333333333333335,5.3,5.243333333333333,4.79,1.3333333333333333,0
Mid Points,27780.0,2025-01-04,100.0,1.82,1.6666666666666667,3.75,3.7100000000000004,2.2133333333333334,1.6666666666666667,0
End Points,27780.0,2025-01-04,40.0,1.43,0.6666666666666666,1.04,1.0166666666666666,1.7,0.6666666666666666,0
OStart Points,27780.0,2025-01-04,150.0,6.785,2.5,2.62,2.475,4.31,2.5,0
Start Points,27840.0,2025-01-04,20.0,0.09333333333333334,0.3333333333333333,3.6566666666666667,3.6566666666666667,0.06666666666666672,0.3333333333333333,0
